date,fund,fund_scope,fund_level_ntd,fund_level_100m_ntd,reported_fund_level_ntd,fund_ytd_return_pct,fund_annualized_return_pct,taiwan_registered_population,taiwan_deaths,taiwan_age_60plus_annual_deaths,taiwan_age_60plus_population,taiwan_age_60plus_monthly_mortality_rate,taiwan_age_60plus_mortality_reference_year,labor_insurance_old_age_pension_recipients,monthly_pension_recipients,new_monthly_pension_recipients,estimated_new_monthly_pension_recipients,unshifted_estimated_new_monthly_pension_recipients,new_monthly_pension_recipients_shift,reported_new_monthly_pension_recipients,new_monthly_pension_recipients_method,lumpsum_recipients,source_title,source_url,population_source_url,pension_recipients_source_url,lumpsum_recipients_source_url,payment_month_new_monthly_pension_recipients,payment_month_estimated_new_monthly_pension_recipients,payment_month_unshifted_estimated_new_monthly_pension_recipients,payment_month_reported_new_monthly_pension_recipients,payment_month_new_monthly_pension_recipients_method,new_monthly_pension_recipients_source_period,new_monthly_pension_recipients_source_url
2014-12,勞工保險基金,普通事故及職業災害保險,622459080279,6224.5908,622459080000,5.61,5.61,23433753,14609,126385,4256064,0.0025089398,2014,614960,614960,13514,13514,15966,-2452.130046,,estimated_from_stock_change_mortality_and_shift,6230,12月.pdf,https://www.blf.gov.tw/media/fzzhhxdf/12月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10312/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10312/1181102020.csv,7210,7210,9662,,estimated_from_stock_change_mortality_and_shift,2015-01,https://events.bli.gov.tw/report/attachment_file/report/month/10401/a12010.csv
2015-01,勞工保險基金,普通事故及職業災害保險,627086988603,6270.8699,627086990000,-0.03,-0.359407,23440278,14310,127714,4458252,0.0024191506,2015,629438,629438,9777,9777,12229,-2452.130046,,estimated_from_stock_change_mortality_and_shift,7354,1月.pdf,https://www.blf.gov.tw/media/vtuf2uy5/1月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10401/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10401/1181102020.csv,13514,13514,15966,,estimated_from_stock_change_mortality_and_shift,2015-02,https://events.bli.gov.tw/report/attachment_file/report/month/10402/a12010.csv
2015-02,勞工保險基金,普通事故及職業災害保險,635671028021,6356.7103,635671030000,1.48,9.215116,23445534,12122,127714,4458252,0.0024191506,2015,640144,640144,4611,4611,7064,-2452.130046,,estimated_from_stock_change_mortality_and_shift,3751,2月.pdf,https://www.blf.gov.tw/media/uncnsv4e/2月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10402/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10402/1181102020.csv,9777,9777,12229,,estimated_from_stock_change_mortality_and_shift,2015-03,https://events.bli.gov.tw/report/attachment_file/report/month/10403/a12010.csv
2015-03,勞工保險基金,普通事故及職業災害保險,638526845344,6385.2685,638526850000,0.87,3.525678,23449287,16092,127714,4458252,0.0024191506,2015,645659,645659,10481,10481,12933,-2452.130046,,estimated_from_stock_change_mortality_and_shift,6281,3月.pdf,https://www.blf.gov.tw/media/at2bmhyo/3月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10403/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10403/1181102020.csv,4611,4611,7064,,estimated_from_stock_change_mortality_and_shift,2015-04,https://events.bli.gov.tw/report/attachment_file/report/month/10404/a12010.csv
2015-04,勞工保險基金,普通事故及職業災害保險,640473081880,6404.7308,640473080000,1.56,4.753388,23452387,14002,127714,4458252,0.0024191506,2015,657030,657030,8822,8822,11274,-2452.130046,,estimated_from_stock_change_mortality_and_shift,6971,4月.pdf,https://www.blf.gov.tw/media/3rkfsnzj/4月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10404/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10404/1181102020.csv,10481,10481,12933,,estimated_from_stock_change_mortality_and_shift,2015-05,https://events.bli.gov.tw/report/attachment_file/report/month/10405/a12010.csv
2015-05,勞工保險基金,普通事故及職業災害保險,646500427494,6465.0043,646500430000,1.37,3.319589,23456545,12802,127714,4458252,0.0024191506,2015,666715,666715,7004,7004,9456,-2452.130046,,estimated_from_stock_change_mortality_and_shift,6045,5月.pdf,https://www.blf.gov.tw/media/zbwd3qoc/5月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10405/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10405/1181102020.csv,8822,8822,11274,,estimated_from_stock_change_mortality_and_shift,2015-06,https://events.bli.gov.tw/report/attachment_file/report/month/10406/a12010.csv
2015-06,勞工保險基金,普通事故及職業災害保險,648989077108,6489.8908,648989080000,0.81,1.626561,23461562,13712,127714,4458252,0.0024191506,2015,674558,674558,9992,9992,12444,-2452.130046,,estimated_from_stock_change_mortality_and_shift,6040,6月.pdf,https://www.blf.gov.tw/media/gatevrd5/6月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10406/a12010.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10406/1181102020.csv,7004,7004,9456,,estimated_from_stock_change_mortality_and_shift,2015-07,https://events.bli.gov.tw/report/attachment_file/report/month/10407/11071102040.csv
2015-07,勞工保險基金,普通事故及職業災害保險,648557887557,6485.5789,648557890000,0.48,0.824267,23461708,14475,127714,4458252,0.0024191506,2015,685370,685370,9896,9896,12348,-2452.130046,,estimated_from_stock_change_mortality_and_shift,8341,7月.pdf,https://www.blf.gov.tw/media/0xmfa1jw/7月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10407/11071102040.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10407/11071102030.csv,9992,9992,12444,,estimated_from_stock_change_mortality_and_shift,2015-08,https://events.bli.gov.tw/report/attachment_file/report/month/10408/11071102040.csv
2015-08,勞工保險基金,普通事故及職業災害保險,647093487849,6470.9349,647093490000,-0.86,-1.287223,23465003,12586,127714,4458252,0.0024191506,2015,696060,696060,7453,7453,9905,-2452.130046,,estimated_from_stock_change_mortality_and_shift,6774,8月.pdf,https://www.blf.gov.tw/media/eg4pkbns/8月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10408/11071102040.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10408/11071102030.csv,9896,9896,12348,,estimated_from_stock_change_mortality_and_shift,2015-09,https://events.bli.gov.tw/report/attachment_file/report/month/10409/11071102040.csv
2015-09,勞工保險基金,普通事故及職業災害保險,644692840720,6446.9284,644692840000,-1.53,-2.03478,23468748,12527,127714,4458252,0.0024191506,2015,704281,704281,8671,8671,11123,-2452.130046,,estimated_from_stock_change_mortality_and_shift,6432,9月.pdf,https://www.blf.gov.tw/media/dn3bpqpe/9月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10409/11071102040.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10409/11071102030.csv,7453,7453,9905,,estimated_from_stock_change_mortality_and_shift,2015-10,https://events.bli.gov.tw/report/attachment_file/report/month/10410/11071102040.csv
2015-10,勞工保險基金,普通事故及職業災害保險,659467784119,6594.6778,659467780000,0.62,0.744461,23476640,13794,127714,4458252,0.0024191506,2015,713700,713700,9277,9277,11730,-2452.130046,,estimated_from_stock_change_mortality_and_shift,7698,10月.pdf,https://www.blf.gov.tw/media/0e3l0n2v/10月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10410/11071102040.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10410/11071102030.csv,8671,8671,11123,,estimated_from_stock_change_mortality_and_shift,2015-11,https://events.bli.gov.tw/report/attachment_file/report/month/10411/11071102040.csv
2015-11,勞工保險基金,普通事故及職業災害保險,659113929050,6591.1393,659113930000,-0.2,-0.218162,23483793,13010,127714,4458252,0.0024191506,2015,723703,723703,7024,7024,9476,-2452.130046,,estimated_from_stock_change_mortality_and_shift,6464,11月.pdf,https://www.blf.gov.tw/media/2senxaql/11月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10411/11071102040.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10411/11071102030.csv,9277,9277,11730,,estimated_from_stock_change_mortality_and_shift,2015-12,https://events.bli.gov.tw/report/attachment_file/report/month/10412/11071102040.csv
2015-12,勞工保險基金,普通事故及職業災害保險,657404248295,6574.0425,657404250000,-0.55,-0.55,23492074,14426,127714,4458252,0.0024191506,2015,731428,731428,14018,14018,16470,-2452.130046,,estimated_from_stock_change_mortality_and_shift,7081,12月.pdf,https://www.blf.gov.tw/media/c2rjaxph/12月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10412/11071102040.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10412/11071102030.csv,7024,7024,9476,,estimated_from_stock_change_mortality_and_shift,2016-01,https://events.bli.gov.tw/report/attachment_file/report/month/10501/11071102040.csv
2016-01,勞工保險基金,普通事故及職業災害保險,655912552442,6559.1255,655912550000,-1.13,-12.748197,23496068,14292,135855,4660179,0.002462437,2016,746097,746097,12518,12518,14970,-2452.130046,,estimated_from_stock_change_mortality_and_shift,8726,1月.pdf,https://www.blf.gov.tw/media/iangceab/1月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10501/11071102040.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10501/11071102030.csv,14018,14018,16470,,estimated_from_stock_change_mortality_and_shift,2016-02,https://events.bli.gov.tw/report/attachment_file/report/month/10502/11071102040.csv
2016-02,勞工保險基金,普通事故及職業災害保險,660935640035,6609.3564,660935640000,-0.56,-3.31331,23496935,15441,135855,4660179,0.002462437,2016,759230,759230,7886,7886,10339,-2452.130046,,estimated_from_stock_change_mortality_and_shift,3482,2月.pdf,https://www.blf.gov.tw/media/yz3ovztp/2月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10502/11071102040.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10502/11071102030.csv,12518,12518,14970,,estimated_from_stock_change_mortality_and_shift,2016-03,https://events.bli.gov.tw/report/attachment_file/report/month/10503/11071102040.csv
2016-03,勞工保險基金,普通事故及職業災害保險,676663565756,6766.6357,676663570000,1.43,5.843868,23496813,18918,135855,4660179,0.002462437,2016,767699,767699,14712,14712,17164,-2452.130046,,estimated_from_stock_change_mortality_and_shift,7828,3月.pdf,https://www.blf.gov.tw/media/godpr323/3月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10503/11071102040.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10503/11071102030.csv,7886,7886,10339,,estimated_from_stock_change_mortality_and_shift,2016-04,https://events.bli.gov.tw/report/attachment_file/report/month/10504/11071102040.csv
2016-04,勞工保險基金,普通事故及職業災害保險,670202796212,6702.028,670202800000,1.06,3.213827,23499404,14520,135855,4660179,0.002462437,2016,782973,782973,12154,12154,14606,-2452.130046,,estimated_from_stock_change_mortality_and_shift,7702,4月.pdf,https://www.blf.gov.tw/media/punnrxpb/4月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10504/11071102040.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10504/11071102030.csv,14712,14712,17164,,estimated_from_stock_change_mortality_and_shift,2016-05,https://events.bli.gov.tw/report/attachment_file/report/month/10505/11071102040.csv
2016-05,勞工保險基金,普通事故及職業災害保險,679943063387,6799.4306,679943060000,1.74,4.226981,23503349,14238,135855,4660179,0.002462437,2016,795651,795651,11014,11014,13466,-2452.130046,,estimated_from_stock_change_mortality_and_shift,7257,5月.pdf,https://www.blf.gov.tw/media/2w5o5qqa/勞工保險基金-105年5月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10505/11071102040.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10505/11071102030.csv,12154,12154,14606,,estimated_from_stock_change_mortality_and_shift,2016-06,https://events.bli.gov.tw/report/attachment_file/report/month/10506/11071102040.csv
2016-06,勞工保險基金,普通事故及職業災害保險,684968313284,6849.6831,684968310000,2.52,5.103504,23508362,13445,135855,4660179,0.002462437,2016,807158,807158,14458,14458,16911,-2452.130046,,estimated_from_stock_change_mortality_and_shift,7184,6月.pdf,https://www.blf.gov.tw/media/1n4nieu4/勞工保險基金-105年6月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10506/11071102040.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10506/11071102030.csv,11014,11014,13466,,estimated_from_stock_change_mortality_and_shift,2016-07,https://events.bli.gov.tw/report/attachment_file/report/month/10507/11071102040.csv
2016-07,勞工保險基金,普通事故及職業災害保險,691251183140,6912.5118,691251180000,4.18,7.272268,23514750,13021,135855,4660179,0.002462437,2016,822081,822081,13169,13169,15621,-2452.130046,,estimated_from_stock_change_mortality_and_shift,8473,7月.pdf,https://www.blf.gov.tw/media/xpqpuev3/勞工保險基金-105年7月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10507/11071102040.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10507/11071102030.csv,14458,14458,16911,,estimated_from_stock_change_mortality_and_shift,2016-08,https://events.bli.gov.tw/report/attachment_file/report/month/10508/11071102040.csv
2016-08,勞工保險基金,普通事故及職業災害保險,696614759402,6966.1476,696614760000,4.29,6.50353,23516841,14195,135855,4660179,0.002462437,2016,835678,835678,11589,11589,14041,-2452.130046,,estimated_from_stock_change_mortality_and_shift,7630,8月.pdf,https://www.blf.gov.tw/media/efxlun0d/勞工保險基金-105年8月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10508/11071102040.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10508/11071102030.csv,13169,13169,15621,,estimated_from_stock_change_mortality_and_shift,2016-09,https://events.bli.gov.tw/report/attachment_file/report/month/10509/11071102040.csv
2016-09,勞工保險基金,普通事故及職業災害保險,699939104910,6999.391,699939100000,4.36,5.855175,23519518,12829,135855,4660179,0.002462437,2016,847661,847661,12030,12030,14482,-2452.130046,,estimated_from_stock_change_mortality_and_shift,6444,9月.pdf,https://www.blf.gov.tw/media/0h0ph50d/勞工保險基金-105年9月.pdf?mediaDL=true,https://www.ris.gov.tw/info-popudata/app/awFastDownload/toMain_panel,https://events.bli.gov.tw/report/attachment_file/report/month/10509/11071102040.csv,https://events.bli.gov.tw/report/attachment_file/report/month/10509/11071102030.csv,11589,11589,14041,,estimated_from_stock_change_mortality_and_shift,2016-10,https://events.bli.gov.tw/report/attachment_file/report/month/10510/11071102040.csv
